image_name,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand
image_from_nao39.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao83.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right78.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy24.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west27.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead45.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up34.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao91.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao26.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east72.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead77.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy28.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east46.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right29.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_rightv26.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_back_leg91.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left35.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy73.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left81.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up56.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left59.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left51.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up81.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right96.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao31.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right50.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg9.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao24.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead83.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_back_leg35.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left89.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead4.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_back_leg28.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west25.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg87.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg2.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy31.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy10.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy85.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead88.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west30.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right4.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead84.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao57.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead96.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up51.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up91.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right42.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy33.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up27.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left86.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west32.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_left12.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up77.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg21.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west53.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao54.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao41.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right53.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west82.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right16.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east96.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead62.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up64.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead90.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west38.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_left83.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up12.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right6.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao64.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west95.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao88.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg81.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up1.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_nort_west42.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up9.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg51.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east4.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_between_up41.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead73.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west51.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east8.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right87.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg19.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao65.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west69.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg57.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up55.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg65.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao47.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao11.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left92.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up94.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_between_up82.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left61.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg34.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao90.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right36.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy36.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left60.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up20.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg1.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up78.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy44.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up45.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead35.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right41.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy95.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left26.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy62.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg58.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east85.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left3.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left77.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_left38.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right70.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west40.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao25.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg71.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east41.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg0.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west78.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_left69.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right19.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east6.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao62.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao34.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right33.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy87.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao4.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg82.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy72.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao89.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left44.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg17.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao38.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg59.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east74.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west55.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao43.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right_of_the_guy65.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy11.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right24.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left24.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy43.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead53.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao53.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead47.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao82.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead9.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead87.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right95.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead41.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east94.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao79.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right67.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg6.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead61.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east90.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_nort_west50.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west33.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead5.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right68.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_nort_west91.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east43.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_between_up52.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy49.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up15.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg60.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg40.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right38.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left5.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead13.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east54.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao72.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_between_up13.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao73.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right_of_the_guy96.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy61.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left84.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy41.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right11.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right98.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right90.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_overhead48.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west36.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up24.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_overhead46.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right60.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_rightv24.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_on_the_right_of_the_guy57.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_nort_west92.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west16.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west99.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east62.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy68.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy46.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead55.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east5.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead15.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao93.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_between_up7.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg49.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy22.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left17.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy6.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east61.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg33.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left57.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_south_east25.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east32.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_between_up70.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right85.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left62.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead8.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west79.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up84.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao15.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg18.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao50.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_between_up76.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao35.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left76.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up3.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy89.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg30.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right71.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao94.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead80.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east33.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao52.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_rightv28.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_on_the_right28.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left55.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west1.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east44.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right_of_the_guy25.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_right_of_the_guy81.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up86.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left56.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead51.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_nort_west67.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up40.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_left37.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right_of_the_guy47.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao48.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_back_leg46.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_overhead69.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead11.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right65.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east17.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east66.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg47.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left78.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg77.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao71.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_overhead54.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy35.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao5.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao86.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_right91.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg67.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west11.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_overhead27.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead60.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right93.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg69.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west93.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_nort_west68.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right30.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left50.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_south_east0.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg53.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg86.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west76.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right_of_the_guy39.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up87.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg22.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg31.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_rightv29.png,0.575292,-0.069072,-0.363600,0.328318,0.325166,0.250400
image_from_nao_ball_overhead10.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
